char_ngram,count
及阐,4
及防,112
及阵,2
及阶,1
及阻,26
及阿,107
及附,65
及陆,7
及陈,1
及降,20
及限,19
及院,2
及除,13
及陪,1
及陷,2
及随,117
及隐,2
及隔,1
及障,1
及难,62
及雄,1
及雅,2
及集,27
及雇,33
及雨,3
及零,8
及雷,1
及需,101
及霍,2
及青,41
及非,556
及面,29
及革,6
及鞋,1
及韦,2
及韩,3
及音,3
及项,47
及顺,1
及须,3
及顽,1
及顾,12
及颁,7
及预,139
及领,38
及颇,1
及频,3
及题,63
及额,14
及风,8
及飓,1
及飞,8
及食,18
及餐,1
及饭,1
及饮,3
及饶,1
及馆,1
及首,32
及香,2
及马,29
及驯,1
及驱,13
及驻,31
及驾,1
及骑,1
及骚,3
及骨,1
及高,74
及鱼,3
及鲁,1
及鸡,1
及鸦,2
及鸽,1
及鹿,2
及麥,2
及麦,4
及麻,8
及黎,17
及黑,3
及鼓,24
及,8
及！,1
及（,62
及）,102
及，,208
及－,1
及／,2
及：,52
及；,7
及？,1
友 ,422
友!,14
"友""",13
友#,1
友',1
友),2
"友,",39
友-,4
友.,67
友/,1
友1,1
友2,1
友8,1
友?,35
友a,3
友b,5
友c,4
友d,2
友e,1
友f,1
友j,3
友k,2
友m,1
友o,1
友p,3
友r,1
友s,5
友t,3
友w,1
友y,1
友z,1
友—,9
友“,1
友”,18
友　,10
友、,22
友。,157
友》,2
友」,1
友か,5
友が,35
友さ,10
友し,1
友じ,7
友た,8
友だ,193
友っ,2
友で,73
友と,90
友な,14
友に,68
友の,74
友は,44
友へ,2
友ま,1
友み,5
友も,21
友や,6
友よ,119
友を,57
友オ,1
友カ,1
友ケ,1
友ジ,1
友ナ,1
友バ,1
友パ,1
友フ,1
友モ,1
友リ,2
友一,47
友上,2
友下,1
友不,14
友与,1
友並,1
友中,2
友丹,1
友为,5
友主,2
友么,2
友之,15
友乔,1
友乖,1
友也,21
友书,1
友买,1
友了,66
友互,2
友五,1
友亚,1
友亦,1
友人,1658
友什,3
友介,1
友仍,1
友仔,2
友他,4
友付,1
友代,1
友令,1
友以,9
友们,177
友仲,1
友伊,4
友会,22
友传,1
友似,1
友位,1
友住,3
友何,1
友余,4
友佛,1
友作,3
友你,9
友來,1
友依,1
友便,1
友促,1
友保,2
友俱,1
友們,21
友借,1
友做,11
友偷,2
友先,1
友克,5
友公,2
友共,1
友关,13
友兼,3
友再,4
友写,1
友军,5
友几,1
友凡,1
友凯,1
友凱,1
友出,15
友分,7
友切,1
友刚,5
友创,2
友利,1
友别,1
友到,2
友前,1
友剛,1
友副,1
友劝,1
友加,3
友化,1
友华,1
友协,19
友協,1
友卡,3
友却,1
友去,17
友又,4
友及,5
友发,7
友取,1
友受,1
友变,1
友只,3
友叫,8
友可,9
友史,2
友吃,8
友吉,2
友同,7
友后,4
友向,2
友吗,75
友吧,11
友听,1
友吵,2
友吹,1
友吼,1
友呀,3
友告,3
友呢,24
友和,58
友咨,1
友哈,1
友哥,1
友哦,2
友哪,2
友哭,1
友唐,1
友啊,17
友啦,2
友啰,2
友善,60
友喔,1
友喝,4
友嗎,7
友嘅,1
友嘛,7
友嚟,1
友回,6
友因,4
友团,6
友国,2
友圈,6
友在,60
友地,1
友坐,3
友埃,1
友塑,1
友处,1
友夏,1
友外,1
友多,6
友夜,1
友够,1
友大,2
友太,1
友失,4
友奠,1
友好,584
友妮,1
友委,2
友子,24
友孔,1
友学,1
友安,8
友客,1
友宣,1
友家,15
友容,1
友寄,1
友对,14
友将,4
友尊,1
友小,77
友就,13
友展,1
友已,2
友巴,2
友布,1
友希,2
友带,6
友帮,8
友干,4
友并,1
友幽,1
友库,1
友应,4
友康,1
友建,2
友开,7
友弄,1
友弗,1
友当,2
友彼,1
友很,9
友得,3
友德,3
友快,2
友怎,14
友总,2
友悲,1
友情,148
友想,4
友惹,1
友意,2
友愛,15
友感,3
友愿,1
友成,4
友我,10
友或,12
友戴,1
友所,5
友才,4
友打,11
友托,1
友扯,1
友扳,1
友找,3
友技,1
友把,8
友抛,2
友披,1
友拉,5
友拍,1
友拟,1
友拿,1
友挑,1
友捅,1
友接,1
友推,1
友掩,1
友提,3
友摔,2
友摩,1
友撑,1
友撒,1
友支,2
友收,1
友攻,1
友放,1
友教,6
友数,1
友整,1
友斯,3
友方,2
友无,2
友日,4
友旨,1
友早,1
友时,1
友明,1
友昏,1
友昨,3
友是,36
友晚,1
友更,2
友曾,1
友最,2
友會,1
友有,22
友期,1
友来,24
友杰,1
友标,1
友梅,1
友检,1
友欢,1
友正,1
友死,10
友残,1
友母,1
友每,1
友比,4
友气,1
友求,2
友汇,1
友沒,2
友没,8
友注,2
友泼,1
友活,1
友涌,1
友清,1
友渔,2
友温,1
友漢,1
友無,2
友照,1
友爱,17
友爽,1
友牢,1
友特,2
友牺,1
友狐,1
友独,1
友玛,2
友玩,3
友现,3
友理,1
友瑞,2
友生,5
友用,6
友甩,2
友界,1
友當,1
友疯,1
友病,11
友白,1
友的,168
友皮,1
友相,2
友看,4
友真,10
友眼,1
友知,4
友硬,1
友碧,1
友碰,1
友社,1
友福,1
友离,3
友私,1
友秘,1
友窩,1
友等,1
友筋,1
友算,1
友米,1
友系,1
友累,1
友結,1
友網,1
友约,5
友组,6
友经,2
友绑,1
友给,9
友继,2
友网,2
友罗,2
友置,1
友罵,1
友美,2
友而,9
友耍,1
友聊,6
友联,6
友聚,2
友肯,2
友胡,1
友能,5
友脫,1
友自,2
友艺,1
友艾,3
友花,5
友苏,1
友范,1
友茱,1
友莉,1
友莎,2
友获,1
友萨,1
友行,1
友表,4
友被,4
友裴,1
友要,10
友見,1
友见,6
友觉,1
友解,3
友該,1
友誤,1
友說,2
友誼,8
友认,3
友让,1
友讲,2
友证,2
友询,1
友该,4
友说,25
友诺,1
友谁,2
友谈,6
友谊,139
友谦,1
友贝,1
友负,1
友质,1
友贾,1
友赛,1
友走,3
友越,1
友跑,2
友跟,6
友路,1
友跳,1
友身,2
友躺,1
友軍,7
友车,1
友辛,1
友达,1
友过,6
友迈,2
友运,1
友还,12
友这,5
友进,1
友违,1
友迟,1
友送,3
友逃,1
友选,1
友通,2
友造,1
友進,1
友達,1862
友遭,1
友還,1
友那,18
友邦,5
友都,50
友采,1
友重,1
友開,1
友関,9
友闭,1
友问,2
友闲,1
友间,2
友闹,1
友阿,1
友陈,1
友陪,1
友雷,3
友需,1
友露,2
友青,1
友非,3
友面,4
友領,1
友项,1
友马,3
友驾,1
友骗,1
友麥,1
友麦,1
友麼,1
友鼓,1
友齐,1
友,3
友！,20
友（,9
友）,7
友，,281
友．,1
友：,5
友；,3
友？,84
双 ,1
"双""",1
双.,2
双1,2
双o,1
双p,1
双r,1
双x,1
双。,1
双の,2
双一,1
双三,2
双下,2
双义,1
双亡,4
双亲,24
双人,17
双仓,1
双份,11
双位,2
双侠,2
双侧,2
双保,1
双倍,30
双光,1
双入,1
双全,1
双关,10
双冠,1
双凶,1
双出,1
双击,1
双刀,2
双刃,4
双剑,1
双区,1
双又,1
双双,9
双发,3
双名,2
双向,40
双呢,2
双周,3
双和,2
双唇,3
双啊,1
双喜,2
双嘴,1
双四,2
双圣,1
双地,1
双坑,1
双城,2
双塔,3
双壳,1
双大,7
双失,2
双头,4
双女,3
双妹,1
双子,130
双字,5
双学,1
双宝,1
双对,1
双小,1
双尖,1
双尸,1
双层,12
双山,1
双岛,1
双峰,4
双工,2
双巨,1
双干,1
双年,9
双底,1
双廉,1
双引,3
双强,1
双性,24
双成,3
双截,1
双扇,2
双手,98
双打,1
双抽,1
双拳,1
双指,1
双振,1
双排,2
双擅,1
双收,1
双效,1
双数,2
双文,1
双料,1
双新,3
双方,1908
双族,2
双无,1
双日,1
双旧,1
双星,1
双是,2
双曲,9
双月,9
双机,1
双杀,2
双杠,1
双极,3
双枪,1
双柱,2
双标,1
双桅,2
双極,7
双正,1
双步,1
双殉,1
双毛,1
双民,2
双气,1
双氧,4
双泵,1
双淡,1
双深,2
双漂,2
双火,1
双玉,1
双环,2
双班,1
双瓣,1
双生,9
双用,5
双电,1
双番,1
双的,5
双目,7
双盲,1
双相,5
双眸,7
双眼,70
双瞳,1
双神,1
双程,1
双筒,2
双筷,2
双管,32
双精,1
双线,3
双绞,2
双维,1
双美,2
双翅,1
双翼,6
双老,1
双职,1
双肠,1
双肮,1
双胞,58
双胸,1
双脚,7
双脱,1
双腕,1
双腹,1
双腿,13
双臂,16
双自,1
双臭,1
双至,1
双色,1
双节,1
双葉,1
双蛇,1
双螺,3
双行,1
双袋,1
双裤,1
双角,2
双触,1
双语,74
双说,1
双赢,23
双赤,1
双走,1
双足,1
双车,2
双轨,33
双轮,2
双输,1
双边,1827
双运,1
双这,1
双道,1
双酚,2
双重,446
双钥,1
双钻,2
双长,1
双陆,3
双陌,1
双难,1
双雄,2
双雕,3
双面,3
双靴,1
双鞋,18
双音,1
双頭,7
双顔,1
双项,1
双顺,1
双颊,2
双飞,1
双驼,2
双高,1
双鱼,4
双鹰,1
双黄,1
双黑,1
双龍,1
双龙,4
双,2
双！,1
双（,1
双？,4
反 ,40
反(,4
反),4
"反,",5
反-,2
反.,3
反1,30
反2,3
反9,1
反?,1
反[,2
反],1
反c,1
反i,1
反l,1
反n,1
反s,1
反—,3
反―,1
反“,6
反”,2
反…,1
反　,1
反、,5
反。,115
反《,573
反あ,1
反か,2
反が,6
反さ,7
反し,146
反じ,5
反す,44
反せ,2
反だ,38
反で,35
反と,11
反な,5
反に,14
反の,23
反は,8
反ば,2
反も,5
反よ,2
反ら,1
反り,4
反を,35
反エ,1
反カ,3
反キ,7
反ゲ,1
反コ,1
反ス,1
反セ,1
反ソ,1
反テ,3
反ビ,2
反マ,1
反ユ,9
反一,13
反上,18
反下,1
反不,16
反与,6
反专,2
反世,3
反东,1
反两,6
反个,2
反中,2
反串,1
反为,1
反主,1
反义,18
反之,70
反乌,3
反也,2
反习,2
反书,1
反乱,124
反了,678
反事,8
反交,6
反人,192
反仅,1
反他,10
反代,1
反以,19
反任,8
反企,2
反伊,10
反会,6
反传,2
反伦,1
反住,1
反体,15
反作,23
反你,4
反使,2
反例,3
反依,3
反侧,2
反侵,3
反俄,1
反保,15
反信,1
反倒,11
反倾,67
反假,2
反做,1
反停,31
反健,1
反偵,1
反儿,4
反先,1
反光,5
反全,10
反公,37
反共,7
反关,8
反兴,6
反其,53
反具,1
反内,1
反军,23
反决,2
反准,3
反减,2
反出,3
反击,77
反分,4
反切,9
反刑,3
反判,1
反利,3
反到,2
反制,34
反則,11
反前,2
反割,1
反加,5
反动,8
反劫,1
反劳,5
反動,15
反包,3
反化,1
反区,1
反医,2
反升,1
反协,13
反卖,1
反卡,2
反卢,3
反卫,6
反印,1
反危,1
反却,3
反原,2
反反,5
反发,3
反取,1
反叛,226
反口,1
反古,7
反另,3
反可,2
反右,1
反司,3
反各,2
反合,16
反吉,1
反同,4
反后,1
反吐,3
反向,26
反吸,4
反呢,1
反周,20
反和,20
反哈,1
反响,21
反唇,1
反商,2
反啓,1
反噬,1
反回,2
反団,1
反国,778
反土,4
反圣,1
反在,7
反地,15
反坦,18
反垄,20
反型,7
反埃,1
反城,1
反基,11
反塞,1
反增,2
反墨,1
反士,1
反声,1
反复,173
反外,10
反多,3
反大,9
反奔,1
反奴,3
反她,1
反妇,6
反委,1
反婚,1
反它,7
反守,3
反安,56
反宗,2
反实,3
反审,1
反客,1
反宪,26
反家,8
反对,3846
反导,22
反対,528
反封,1
反射,114
反将,1
反尊,1
反對,20
反尔,3
反就,1
反工,13
反差,11
反已,2
反巴,4
反市,1
反希,3
反帕,1
反帝,5
反常,44
反平,7
反并,4
反庄,2
反应,2081
反建,3
反式,2
反弹,83
反强,6
反当,3
反影,1
反彻,1
反復,22
反德,4
反必,2
反応,441
反思,100
反性,9
反怪,1
反总,3
反恐,2633
反悔,21
反情,38
反意,3
反感,40
反應,28
反成,2
反我,5
反或,10
反战,24
反戦,3
反戰,1
反戴,2
反所,9
反手,2
反扑,4
反托,29
反扩,5
反扭,1
反承,5
反技,1
反把,1
反抗,297
反报,2
反担,2
反拍,1
反拙,1
反指,3
反按,1
反掌,13
反掠,1
反探,2
反控,1
反推,2
反措,199
反描,1
反提,4
反摩,2
反撃,85
反撤,1
反擊,5
反支,1
反改,1
反攻,5
反政,44
反故,5
反效,13
反敌,1
反敗,1
反文,1
反斯,1
反新,2
反方,9
反旅,1
反族,1
反旗,10
反无,5
反既,4
反日,10
反旧,1
反时,13
反映,2813
反昭,1
反是,2
反显,1
反時,5
反普,2
反智,2
反暴,17
反更,1
反最,6
反有,29
反朝,1
反未,1
反本,45
反机,4
反权,4
反条,27
反来,2
反极,2
反枪,1
反某,4
反柬,6
反标,1
反核,17
反根,3
反格,1
反案,1
反欧,3
反欺,9
反正,344
反此,12
反步,2
反武,35
反歧,135
反残,1
反殖,5
反母,1
反毒,18
反比,5
反民,12
反水,3
反汚,1
反汽,1
反沙,1
反治,2
反法,42
反波,1
反洗,181
反津,1
反派,4
反流,1
反海,2
反消,1
反涉,1
反清,3
反渗,1
反游,2
反滥,1
反演,2
反潜,2
反澳,1
反激,1
反火,2
反烟,1
反煽,1
反物,30
反特,6
反犯,5
反犹,84
反独,1
反猶,1
反环,3
反现,11
反瑞,2
反生,1
反申,1
反男,3
反畜,1
反発,11
反白,2
反的,194
反皮,2
反监,2
反盟,2
反監,2
反目,13
反直,3
反相,12
反省,141
反看,1
反着,3
反石,1
反破,1
反确,1
反示,3
反社,34
反神,1
反禁,22
反私,1
反种,61
反科,2
反租,2
反称,1
反移,13
反穆,3
反立,2
反竞,70
反童,3
反符,1
反第,259
反管,1
反米,4
反粒,2
反納,1
反索,4
反紧,2
反约,4
反纪,4
反纳,2
反线,1
反组,1
反细,1
反绑,5
反结,1
反绝,3
反缔,8
反缚,1
反罪,1
反美,22
反義,1
反者,20
反而,159
反耻,1
反职,3
反联,44
反肯,1
反胃,6
反腐,673
反自,6
反致,4
反舞,5
反艾,2
反苏,5
反蓝,2
反虐,1
反血,1
反行,101
反补,22
反衬,1
反衰,1
反被,15
反袭,3
反複,3
反西,4
反要,4
反覆,13
反規,1
反观,2
反规,36
反视,1
反言,3
反訴,1
反証,6
反話,1
反誓,1
反論,37
反證,1
反警,2
反议,5
反许,2
反论,3
反讽,3
反证,13
反诈,5
反诉,25
反诘,5
反诚,1
反话,1
反该,41
反请,2
反诸,1
反调,7
反貧,5
反賊,2
反负,3
反财,1
反责,2
反败,1
反贩,16
反贪,48
反贫,14
反贸,3
反贼,1
反贿,3
反资,3
反赔,1
反走,2
反起,1
反越,1
反路,1
反身,3
反車,1
反軍,3
反転,46
反轉,1
反车,55
反转,33
反辐,2
反达,1
反过,187
反运,1
反还,1
反这,65
反追,1
反适,14
反逆,209
反选,4
反通,11
反造,1
反運,1
反過,2
反道,4
反遵,2
反避,1
反那,2
反部,1
反酷,16
反采,1
反重,1
反金,1
反鎖,1
反银,1
反锁,5
反长,1
反闪,1
反问,3
反间,4
反防,1
反阿,7
反限,3
反隔,2
反难,1
反集,2
反非,3
反面,32
反革,20
反響,17
反顾,2
反预,2
反领,1
反颠,2
反飞,1
反食,1
反饥,14
反馈,212
反首,2
反駁,1
反駐,1
反驱,1
反驳,113
反骨,2
反鱼,1
反麻,7
反黑,4
反탁,1
反,4
反,1
反！,1
反）,2
反，,563
反４,1
反：,7
反；,5
反？,2
収 ,6
"収""",1
収1,2
収2,1
収3,1
収5,1
収?,2
収t,1
収、,1
収」,1
収か,3
収が,4
収さ,55
収し,140
収じ,2
収す,53
収せ,1
収だ,14
収で,21
収な,3
収に,7
収ね,1
収の,9
収は,14
収ま,58
収み,1
収め,62
収も,1
収や,1
収よ,2
収を,10
収ク,1
収ポ,1
収・,1
収下,1
収不,2
収任,2
収体,1
収保,1
収先,1
収入,95
収兵,1
収出,2
収前,1
収力,1
収合,1
収品,2
収員,2
収地,2
収増,1
収奪,2
収完,1
収容,101
収屋,1
収弾,1
収後,2
収得,2
収性,3
収所,2
収手,1
収払,1
収担,1
収拾,8
収支,11
収斂,1
収書,30
収束,11
収物,3
収獲,16
収率,4
収用,4
収申,1
収益,20
収監,49
収目,1
収票,1
収税,1
収穫,145
収納,18
収縮,17
収能,1
収賄,6
収資,1
収車,2
収部,2
収録,7
収集,119
収頼,1
収）,1
収５,2
发 ,146
发!,2
"发""",4
发(,6
发),21
"发,",13
发-,2
发.,16
发1,8
发2,11
发3,2
发4,2
发6,2
发7,2
发8,1
发9,1
发;,2
发?,7
发[,4
发],1
发a,1
发c,2
发e,1
发j,1
发r,1
发s,1
发w,2
发y,2
发·,3
发—,5
发―,1
发“,7
发”,27
发∮,1
发、,170
发。,845
发《,30
发》,2
发】,1
发一,154
发七,1
发三,6
发上,47
发下,11
发不,23
发与,29
发丑,1
发专,6
发世,1
发业,4
发东,7
发丝,2
发两,9
发严,6
发个,14
发中,50
发临,3
发为,428
发主,7
发举,4
发之,62
发九,6
发也,7
发书,3
发乱,1
发乳,1
发了,1481
发予,1
发争,5
发事,26
发二,1
发于,3
发互,2
发五,3
发亚,1
发交,49
发产,4
发亮,9
发人,96
发什,20
发仅,1
发仇,4
发今,2
发介,2
发仍,1
发从,3
发仔,4
发他,18
发代,2
发令,6
发以,66
发件,12
发价,34
发任,12
发企,4
发伊,3
发优,3
发伙,4
发会,2417
发传,19
发似,1
发但,1
发低,1
发住,2
发体,2
发何,2
发佛,1
发作,72
发你,12
发佬,2
发使,5
发例,1
发供,7
发依,2
发侵,1
发促,2
发保,6
发信,49
发修,1
发候,2
发倡,1
发债,2
发倾,1
发偏,1
发做,5
发健,2
发催,1
发像,2
发儿,6
发先,6
发光,37
发克,1
发入,13
发全,28
发公,37
发共,7
发关,63
发兵,1
发其,38
发具,6
发内,4
发再,1
发军,3
发农,6
发冤,2
发冰,1
发冲,35
发决,4
发冷,1
发准,3
发凉,1
发减,3
发几,2
发凭,1
发凶,1
发出,1887
发函,11
发分,3
发刑,1
发列,1
发则,1
发刚,1
发创,9
发判,1
发利,4
发到,24
发制,46
发剂,3
发剃,1
发前,30
发剩,1
发剪,4
发力,5
发办,10
发功,1
发加,3
发动,594
发助,2
发劳,1
发勘,1
发包,14
发区,13
发医,1
发十,145
发千,1
发协,57
发单,3
发博,1
发占,1
发卡,2
发卫,3
发印,6
发危,5
发即,1
发卷,2
发厅,6
发历,1
发原,5
发去,12
发又,3
发及,15
发反,4
发发,16
发取,1
发受,3
发变,1
发口,3
发另,7
发只,1
发召,1
发可,31
发台,6
发叶,1
发号,14
发司,15
发各,34
发合,23
发同,5
发名,4
发后,50
发向,7
发吗,9
发吧,22
发含,3
发吸,1
发吹,1
发吻,1
发呀,1
发呆,7
发员,2
发呢,4
发周,1
发命,6
发和,349
发咨,1
发品,1
发哥,2
发哦,1
发哪,3
发哮,1
发售,10
发商,29
发啊,3
发啦,3
发喔,1
发嘛,1
发器,13
发囊,1
发四,3
发回,26
发因,6
发团,3
发困,1
发国,55
发图,2
发土,4
发在,18
发地,57
发坐,1
发坚,1
发坦,1
发型,52
发埃,1
发城,1
发培,2
发基,732
发塔,1
发塞,1
发墙,1
发增,3
发墨,1
发壮,1
发声,16
发处,1
发复,1
发外,3
发多,8
发大,73
发天,4
发太,6
发失,1
发夹,5
发奇,3
发奋,2
发奖,6
发套,2
发奠,1
发女,16
发她,2
发好,3
发如,4
发妇,4
发妈,1
发妓,2
发妹,3
发委,38
发威,4
发子,17
发学,6
发它,8
发安,7
发完,7
发官,1
发定,3
发实,11
发审,4
发客,1
发宣,11
发室,3
发家,5
发容,1
发对,27
发寻,2
发导,3
发封,3
发射,706
发将,10
